timestamp,temperature,rainfall,humidity,condition
2024-01-04 06:00:00,16.28014354623246,10.0,79.24057185649156,Clear
2024-01-04 07:00:00,21.16068354206216,10.0,52.59891742487597,Cloudy
2024-01-04 08:00:00,21.25717546695772,0.5,42.33779654233437,Rainy
2024-01-04 09:00:00,16.403805118365128,0.0,84.04811938172409,Clear
2024-01-04 10:00:00,15.631514418072634,0.0,76.50077195253287,Clear
2024-01-04 11:00:00,14.305750451100348,2.0,80.30866801952114,Cloudy
2024-01-04 12:00:00,29.69586747616907,0.0,77.10089009020905,Clear
2024-01-04 13:00:00,26.044234732367684,0.5,46.039841917587104,Clear
2024-01-04 14:00:00,28.874491585529377,5.0,54.98327097442856,Rainy
2024-01-04 15:00:00,25.573835071227563,10.0,49.056720875118735,Cloudy
2024-01-04 16:00:00,21.5394873572017,2.0,58.97131421018938,Cloudy
2024-01-04 17:00:00,20.97028703299607,5.0,80.32834020405593,Cloudy
2024-01-04 18:00:00,17.82829257584237,0.0,94.07776798059696,Rainy
2024-01-04 19:00:00,25.077960342101846,10.0,61.02799043636263,Rainy
2024-01-04 20:00:00,21.73828630197817,0.5,94.98598040934483,Clear
2024-01-04 21:00:00,20.789169535895635,5.0,64.34878389300526,Cloudy
2024-01-04 22:00:00,25.793199135519764,5.0,49.81544793813416,Cloudy
2024-01-04 23:00:00,16.368676356302466,2.0,57.47539291778101,Cloudy
2024-01-05 00:00:00,21.504935369387745,10.0,69.36375633971181,Clear
2024-01-05 01:00:00,16.20791601067648,0.5,79.09607561592033,Cloudy
2024-01-05 02:00:00,29.728721486756967,0.5,42.20320627481897,Clear
2024-01-05 03:00:00,19.15768115037467,0.0,58.21278271202817,Rainy
2024-01-05 04:00:00,18.1174993128526,0.5,47.41435741550708,Clear
2024-01-05 05:00:00,28.023613380057512,0.0,55.94609015420751,Cloudy
2024-01-05 06:00:00,27.260798334950508,0.0,89.08750061019248,Clear
2024-01-05 07:00:00,14.742260099354926,0.5,66.82001509819057,Cloudy
2024-01-05 08:00:00,23.15326049607438,0.0,47.30962477509527,Rainy
2024-01-05 09:00:00,15.227663110671909,5.0,52.50364120758283,Rainy
2024-01-05 10:00:00,18.00513481891598,2.0,42.440742963312886,Rainy
2024-01-05 11:00:00,23.86162578358091,0.0,92.21742765932196,Rainy
2024-01-05 12:00:00,18.6328863608132,0.0,70.04929160751792,Rainy
2024-01-05 13:00:00,26.6559628827904,0.0,75.95983276285365,Cloudy
2024-01-05 14:00:00,24.57482388213618,10.0,51.34873699730304,Cloudy
2024-01-05 15:00:00,18.20562162677963,0.5,57.75808098593773,Rainy
2024-01-05 16:00:00,20.568460678490982,2.0,43.076858878422506,Rainy
2024-01-05 17:00:00,23.50118038129592,0.0,85.79404157022253,Rainy
2024-01-05 18:00:00,25.304334921073423,5.0,76.73510697352165,Cloudy
2024-01-05 19:00:00,21.987473186223205,0.5,85.31171249862024,Clear
2024-01-05 20:00:00,24.072689958985546,2.0,52.85443213727747,Rainy
2024-01-05 21:00:00,14.07354718576866,5.0,59.4155868484851,Rainy
2024-01-05 22:00:00,21.131286923717,2.0,92.79802809312922,Cloudy
2024-01-05 23:00:00,26.556721018491903,10.0,53.57256490098439,Clear
2024-01-06 00:00:00,15.817405824362329,0.5,45.30467240506516,Clear
2024-01-06 01:00:00,24.77238090543432,0.0,47.46992673092128,Clear
2024-01-06 02:00:00,21.63507582430207,0.5,51.08355101876607,Clear
2024-01-06 03:00:00,15.807415161113436,10.0,57.89274981315777,Rainy
2024-01-06 04:00:00,29.59544227945658,2.0,91.14020350088111,Cloudy
2024-01-06 05:00:00,21.274053278998643,10.0,73.91503644483291,Rainy
2024-01-06 06:00:00,16.74433904995016,0.0,42.94933105757475,Cloudy
2024-01-06 07:00:00,27.59052126555583,0.5,90.3835902237275,Cloudy
2024-01-06 08:00:00,16.954175401948927,10.0,71.7360830475482,Clear
2024-01-06 09:00:00,20.274567026443663,0.0,55.7514937211108,Rainy
2024-01-06 10:00:00,19.915049021383844,0.0,93.09574862681175,Clear
2024-01-06 11:00:00,21.195123015677805,10.0,77.97617675091212,Cloudy
2024-01-06 12:00:00,23.99755210697898,5.0,81.02732652041597,Cloudy
2024-01-06 13:00:00,19.213528131906305,5.0,81.39025131221243,Rainy
2024-01-06 14:00:00,26.22187929888635,5.0,45.3215440070846,Cloudy
2024-01-06 15:00:00,25.58207054025356,0.0,49.62104968098558,Rainy
2024-01-06 16:00:00,16.20869051292784,10.0,80.99631875038514,Clear
2024-01-06 17:00:00,25.708094509201,10.0,62.92242981444027,Clear
2024-01-06 18:00:00,25.1815470830514,2.0,44.23528665173185,Clear
2024-01-06 19:00:00,17.950796737886428,2.0,61.14187945223741,Cloudy
2024-01-06 20:00:00,27.965458077029663,0.0,69.32090197888724,Clear
2024-01-06 21:00:00,26.33868382376542,10.0,49.027330644299454,Clear
2024-01-06 22:00:00,22.76694421543958,0.5,64.44114830198669,Clear
2024-01-06 23:00:00,24.838438504696104,2.0,81.58839616782961,Cloudy
2024-01-07 00:00:00,29.23841990786666,0.0,65.30058451224345,Clear
2024-01-07 01:00:00,26.462118792252305,0.0,70.39273327659578,Cloudy
2024-01-07 02:00:00,25.06886109134985,10.0,46.991236969267526,Rainy
2024-01-07 03:00:00,26.55697891926533,0.0,57.679380732648085,Clear
2024-01-07 04:00:00,20.150456368114234,0.0,88.5526619214653,Cloudy
2024-01-07 05:00:00,28.619133966417422,2.0,82.50794291720457,Rainy
2024-01-07 06:00:00,18.11828964565349,0.0,93.77132847577576,Cloudy
2024-01-07 07:00:00,25.46667567310054,10.0,85.31231559365499,Cloudy
2024-01-07 08:00:00,18.8543997216772,10.0,71.40510496608786,Cloudy
2024-01-07 09:00:00,19.62806250998716,0.0,67.9760274887446,Rainy
2024-01-07 10:00:00,26.976581849795515,10.0,62.397283466058965,Clear
2024-01-07 11:00:00,14.39376466930772,5.0,54.238360053769405,Clear
2024-01-07 12:00:00,17.013605569244582,2.0,57.55971122421619,Cloudy
2024-01-07 13:00:00,23.75211375312537,10.0,53.11512465840904,Rainy
2024-01-07 14:00:00,21.271216732904293,0.0,72.70045718255346,Cloudy
2024-01-07 15:00:00,14.714382896387551,2.0,66.81266765008537,Clear
2024-01-07 16:00:00,26.74577810551153,10.0,61.44763295262317,Clear
2024-01-07 17:00:00,19.92349746616604,5.0,88.09512767257381,Rainy
2024-01-07 18:00:00,22.599665078160022,2.0,68.6573930614997,Cloudy
2024-01-07 19:00:00,29.82934948263189,5.0,42.67034313031637,Clear
2024-01-07 20:00:00,21.732943542874438,0.0,48.85834471471509,Rainy
2024-01-07 21:00:00,24.51436492009272,2.0,42.81296787189808,Rainy
2024-01-07 22:00:00,28.202815561073084,0.0,67.89091411367575,Clear
2024-01-07 23:00:00,24.319397340714985,5.0,61.267722871713744,Rainy
2024-01-08 00:00:00,25.64963661378116,0.0,83.75893604503821,Clear
2024-01-08 01:00:00,14.576434146908587,0.5,79.99392883978433,Clear
2024-01-08 02:00:00,23.40654978354808,0.0,58.72825958279938,Cloudy
2024-01-08 03:00:00,23.218274398038663,0.0,56.300402444504144,Clear
2024-01-08 04:00:00,17.735931214942276,2.0,66.7231260002561,Clear
2024-01-08 05:00:00,25.00784196511034,5.0,91.04849704439982,Clear
2024-01-08 06:00:00,29.301272868618504,2.0,90.85294199549249,Rainy
2024-01-08 07:00:00,22.837575429954818,0.5,73.78063825754464,Cloudy
2024-01-08 08:00:00,24.947926803281504,0.0,90.85447492554088,Clear
2024-01-08 09:00:00,16.232159732515395,2.0,58.8843779386541,Cloudy
2024-01-08 10:00:00,19.054073886547563,0.0,65.8496150503938,Clear
2024-01-08 11:00:00,17.553102680408344,0.0,86.93714506169357,Clear
2024-01-08 12:00:00,15.980749888953143,0.5,87.73447206094464,Cloudy
2024-01-08 13:00:00,18.226994950240982,2.0,67.34997301467484,Clear
2024-01-08 14:00:00,22.037927127547,0.0,68.10773665607336,Clear
2024-01-08 15:00:00,14.58428831603326,5.0,75.81281810825692,Cloudy
2024-01-08 16:00:00,27.76744454758946,0.0,56.16691932706856,Rainy
2024-01-08 17:00:00,19.935387913994784,2.0,51.287963584538346,Cloudy
2024-01-08 18:00:00,26.32656133940593,0.0,67.17473307991835,Clear
2024-01-08 19:00:00,16.599112560234545,2.0,82.2911184565319,Clear
2024-01-08 20:00:00,27.37711274122877,0.0,85.04268787817409,Clear
2024-01-08 21:00:00,16.173007386887534,2.0,53.48221160826235,Clear
2024-01-08 22:00:00,26.632731742629385,10.0,88.9271163499543,Cloudy
2024-01-08 23:00:00,25.51821947422959,0.0,66.54181588630638,Cloudy
2024-01-09 00:00:00,23.02174442370693,0.5,87.42947719242119,Clear
2024-01-09 01:00:00,23.047066674643112,0.5,49.71276342227908,Cloudy
2024-01-09 02:00:00,22.700141760700426,0.5,76.50140789238361,Clear
2024-01-09 03:00:00,21.99502698583936,2.0,44.11135417634762,Rainy
2024-01-09 04:00:00,24.74106202421005,5.0,65.78249059390969,Cloudy
2024-01-09 05:00:00,21.035001453717715,2.0,89.00048334336282,Clear
2024-01-09 06:00:00,20.419095206321025,0.0,81.19290039885628,Cloudy
2024-01-09 07:00:00,20.1670323414768,0.0,63.42009613887813,Cloudy
2024-01-09 08:00:00,27.274510083980847,0.0,45.34611059151253,Cloudy
2024-01-09 09:00:00,19.916903049948893,0.0,89.55256115810536,Rainy
2024-01-09 10:00:00,19.255794894480125,2.0,55.123744221902726,Cloudy
2024-01-09 11:00:00,26.196001078851623,0.0,68.70145062070459,Clear
2024-01-09 12:00:00,24.318505174155295,10.0,74.82429931671932,Cloudy
2024-01-09 13:00:00,26.01645567696372,5.0,47.72182529480801,Cloudy
2024-01-09 14:00:00,18.260574835759044,0.0,45.068247951805645,Rainy
2024-01-09 15:00:00,18.970363725307838,2.0,68.62331093744149,Clear
2024-01-09 16:00:00,14.369669726656634,0.5,67.34687850129384,Cloudy
2024-01-09 17:00:00,19.79204215588242,2.0,44.88894303735697,Rainy
2024-01-09 18:00:00,21.510417722730654,2.0,69.32841360029786,Cloudy
2024-01-09 19:00:00,19.926546025215067,5.0,70.42915858304877,Rainy
2024-01-09 20:00:00,21.824268395459853,0.5,70.95316973234796,Rainy
2024-01-09 21:00:00,28.746402786136013,0.5,87.36741770380291,Clear
2024-01-09 22:00:00,20.946398420603902,0.5,71.21286698217688,Cloudy
2024-01-09 23:00:00,18.1220420479178,0.0,74.10890727496569,Clear
2024-01-10 00:00:00,14.15230253697998,10.0,53.67372049362388,Clear
2024-01-10 01:00:00,23.830196755479605,0.0,46.44623674517003,Rainy
2024-01-10 02:00:00,19.19175542914632,0.0,60.55041367912436,Cloudy
2024-01-10 03:00:00,16.963737485531006,5.0,77.98773228834284,Clear
2024-01-10 04:00:00,18.29778745371916,10.0,41.235029067827575,Rainy
2024-01-10 05:00:00,23.852461890351748,0.0,88.94924911890676,Cloudy
2024-01-10 06:00:00,19.22548082568425,0.5,93.42055036879653,Clear
2024-01-10 07:00:00,19.477151234268845,5.0,85.86980809000501,Clear
2024-01-10 08:00:00,29.016443657505107,5.0,65.25085072286821,Cloudy
2024-01-10 09:00:00,20.381286522440224,5.0,83.40616915650025,Cloudy
2024-01-10 10:00:00,14.00231332348772,10.0,63.83156751774297,Clear
2024-01-10 11:00:00,15.993327446522654,0.5,78.15305130694276,Cloudy
2024-01-10 12:00:00,22.875326750114485,0.0,52.84273262883484,Rainy
2024-01-10 13:00:00,29.863098049510143,0.5,58.765538858532125,Clear
2024-01-10 14:00:00,24.82873279271168,5.0,90.37730020939962,Cloudy
2024-01-10 15:00:00,15.416510978073704,0.0,50.74774183077018,Rainy
2024-01-10 16:00:00,24.63871539349534,0.5,61.9842456687885,Cloudy
2024-01-10 17:00:00,23.70727063371818,2.0,60.5946561284218,Rainy
2024-01-10 18:00:00,24.22425674424695,5.0,86.7370509956522,Clear
2024-01-10 19:00:00,19.27928273433984,0.5,71.70805897413457,Clear
2024-01-10 20:00:00,17.452014408465406,0.0,46.88451960849159,Rainy
2024-01-10 21:00:00,28.335161281040207,2.0,89.97299258476161,Clear
2024-01-10 22:00:00,16.069513533598222,0.5,41.2559852975464,Rainy
2024-01-10 23:00:00,24.49974447892862,0.0,72.77842144260082,Cloudy
2024-01-11 00:00:00,20.624347236520464,0.0,42.69098758999954,Cloudy
2024-01-11 01:00:00,25.92159860695577,0.0,46.14886213996261,Cloudy
2024-01-11 02:00:00,14.29711065290746,0.5,41.49420062054458,Clear
2024-01-11 03:00:00,20.92089796275925,0.0,78.69272947446294,Rainy
2024-01-11 04:00:00,21.825887456160043,10.0,85.81126711597301,Cloudy
2024-01-11 05:00:00,29.45041707463633,2.0,50.83940638364213,Rainy
2024-01-11 06:00:00,18.264974979674623,5.0,51.08876775130164,Clear
2024-01-11 07:00:00,19.076477361684866,5.0,77.44580584920024,Clear
2024-01-11 08:00:00,14.210316527379428,5.0,62.568694333622666,Cloudy
2024-01-11 09:00:00,27.53128237214566,10.0,92.1193845320712,Rainy
2024-01-11 10:00:00,26.773858311721973,0.0,92.52363130672224,Cloudy
2024-01-11 11:00:00,26.40156423264945,0.5,85.42639225120593,Rainy
2024-01-11 12:00:00,14.332133232572492,0.0,76.92312768091563,Cloudy
2024-01-11 13:00:00,29.03190156566326,0.0,52.14172731040037,Rainy
2024-01-11 14:00:00,27.1896824367986,0.0,51.13447970083613,Cloudy
2024-01-11 15:00:00,23.770792067366425,2.0,74.39798018172236,Rainy
2024-01-11 16:00:00,22.197676413313797,0.5,79.02387921744054,Clear
2024-01-11 17:00:00,26.319871666625424,2.0,93.11408107793434,Clear
2024-01-11 18:00:00,19.94335608826116,0.0,68.81795691063975,Rainy
2024-01-11 19:00:00,26.255923246887644,5.0,84.34081091126939,Clear
2024-01-11 20:00:00,18.4136699948368,0.0,64.32927979387027,Cloudy
2024-01-11 21:00:00,23.774107049922385,0.0,55.84692178050794,Cloudy
2024-01-11 22:00:00,29.289242792661184,5.0,54.65526287017694,Rainy
2024-01-11 23:00:00,28.90242733379576,2.0,73.07926828430155,Cloudy
2024-01-12 00:00:00,22.085680024592836,0.5,63.07196325130104,Rainy
2024-01-12 01:00:00,22.590774451417843,0.5,64.00810441345996,Rainy
2024-01-12 02:00:00,24.73898412278791,0.0,49.59258000777415,Clear
2024-01-12 03:00:00,16.467142877339157,5.0,63.95652821795417,Clear
2024-01-12 04:00:00,17.497970094802003,5.0,77.30782552671525,Clear
2024-01-12 05:00:00,21.08459111858098,10.0,55.67066488682542,Clear
2024-01-12 06:00:00,23.290511459453395,0.0,57.8837553929244,Rainy
2024-01-12 07:00:00,20.27877401573172,0.0,59.15621528119826,Rainy
2024-01-12 08:00:00,21.35803226015728,0.5,70.72463786919141,Cloudy
2024-01-12 09:00:00,17.643102961803972,10.0,53.25401533940488,Cloudy
2024-01-12 10:00:00,21.511972245250035,0.0,84.25128186613509,Clear
2024-01-12 11:00:00,26.43146724899353,0.0,90.15513448867256,Clear
2024-01-12 12:00:00,18.74372009315399,0.0,57.096386483355424,Cloudy
2024-01-12 13:00:00,24.36692135816353,10.0,87.46751167172063,Clear
2024-01-12 14:00:00,16.00746289432718,5.0,86.59571703142748,Cloudy
2024-01-12 15:00:00,23.282198743258657,5.0,78.46837309043917,Cloudy
2024-01-12 16:00:00,23.46807333211318,10.0,54.172475165111486,Cloudy
2024-01-12 17:00:00,17.461097986092092,2.0,61.2598785471142,Rainy
2024-01-12 18:00:00,15.340241342178912,10.0,44.34284858790752,Clear
2024-01-12 19:00:00,22.219311881372125,0.5,49.7239460028196,Rainy
2024-01-12 20:00:00,18.147011963456315,10.0,41.71836114157441,Cloudy
2024-01-12 21:00:00,19.126101517356016,0.5,66.28406532489679,Rainy
2024-01-12 22:00:00,25.200102737410468,2.0,56.98976583337864,Clear
2024-01-12 23:00:00,14.773429434207394,10.0,90.92052574716932,Rainy
2024-01-13 00:00:00,29.910709502315125,2.0,44.733523616271,Rainy
2024-01-13 01:00:00,25.27852247504968,0.5,94.0279876779494,Clear
2024-01-13 02:00:00,15.944844484579964,2.0,90.27330641416506,Cloudy
2024-01-13 03:00:00,15.934939709326292,2.0,62.98362816755815,Cloudy
2024-01-13 04:00:00,29.995736269614294,2.0,64.3458328427658,Clear
2024-01-13 05:00:00,20.88278866675855,0.5,73.39408691775583,Clear
2024-01-13 06:00:00,16.87920907624606,5.0,55.82941297128065,Clear
2024-01-13 07:00:00,22.01186155765116,0.5,56.47251102897052,Clear
2024-01-13 08:00:00,23.771090215101488,0.0,82.13855907787894,Cloudy
2024-01-13 09:00:00,23.542418474497925,0.5,60.19227358588425,Cloudy
2024-01-13 10:00:00,15.356261879081297,2.0,67.86531609025158,Cloudy
2024-01-13 11:00:00,27.076695845943988,0.5,44.52948539897663,Clear
2024-01-13 12:00:00,22.50498600751328,0.0,72.50953488825473,Rainy
2024-01-13 13:00:00,28.57680969804773,10.0,60.45554813543411,Clear
2024-01-13 14:00:00,21.64562898561797,0.5,73.98082702446477,Rainy
2024-01-13 15:00:00,14.245291423717305,10.0,51.80874195649336,Cloudy
2024-01-13 16:00:00,23.83637325823119,10.0,76.73574149555947,Rainy
2024-01-13 17:00:00,16.882027903646872,10.0,62.42998884288316,Clear
2024-01-13 18:00:00,18.394868723942363,0.0,43.57759256389973,Cloudy
2024-01-13 19:00:00,22.83268648479723,0.0,71.5164096691315,Cloudy
2024-01-13 20:00:00,28.10713554644301,5.0,69.27541440907115,Clear
2024-01-13 21:00:00,17.05708616694261,0.0,76.15860786936489,Clear
2024-01-13 22:00:00,26.8621101890994,0.0,73.45718276209507,Rainy
2024-01-13 23:00:00,24.535533989160648,10.0,92.73662894933074,Rainy
2024-01-14 00:00:00,24.25596476766766,2.0,68.87022708841546,Rainy
2024-01-14 01:00:00,15.033405286906904,2.0,58.268819624800855,Rainy
2024-01-14 02:00:00,27.74737986680492,0.0,79.63743570763447,Clear
2024-01-14 03:00:00,16.52168857115958,2.0,94.83274587472296,Rainy
2024-01-14 04:00:00,17.033446801955698,5.0,87.78359223193604,Cloudy
2024-01-14 05:00:00,21.79572219685243,5.0,83.44138599289354,Clear
2024-01-14 06:00:00,28.30780858787475,0.0,77.960673978546,Rainy
2024-01-14 07:00:00,22.84635391070347,0.5,60.374524738260725,Rainy
2024-01-14 08:00:00,15.078191685229646,0.0,74.55600997971766,Clear
2024-01-14 09:00:00,27.934278122214952,0.0,89.73955997804893,Clear
2024-01-14 10:00:00,20.09022230052036,0.0,89.5729440198601,Clear
2024-01-14 11:00:00,17.420254358198775,5.0,60.50858119932598,Rainy
2024-01-14 12:00:00,17.707576528013075,10.0,63.57240191172095,Clear
2024-01-14 13:00:00,23.680466734123343,0.0,45.00770066399894,Rainy
2024-01-14 14:00:00,16.898989176497132,5.0,73.36243275853977,Clear
2024-01-14 15:00:00,28.675538648771028,0.0,90.46491496708508,Clear
2024-01-14 16:00:00,23.425576092837545,0.0,53.332954872593234,Clear
2024-01-14 17:00:00,23.817451738248256,0.5,49.81456537240226,Cloudy
2024-01-14 18:00:00,21.28128426040057,5.0,73.92515542001584,Cloudy
2024-01-14 19:00:00,21.769792074385983,2.0,49.03291536893501,Cloudy
2024-01-14 20:00:00,28.386482555813377,2.0,50.74760538355071,Cloudy
2024-01-14 21:00:00,26.558174733427727,0.5,74.62082416795334,Clear
2024-01-14 22:00:00,14.833907722179433,5.0,75.49892734207802,Clear
2024-01-14 23:00:00,16.48241562746272,2.0,61.73140470559738,Cloudy
2024-01-15 00:00:00,19.722063477109245,5.0,94.69933146884658,Clear
2024-01-15 01:00:00,17.4131227916355,0.5,71.50159127638564,Cloudy
2024-01-15 02:00:00,26.7745991043916,0.0,91.22072190209308,Cloudy
2024-01-15 03:00:00,20.81470921747747,5.0,50.091223565521,Clear
2024-01-15 04:00:00,15.455619066292533,5.0,50.48502390136713,Rainy
2024-01-15 05:00:00,16.47793359620475,2.0,89.85446299348843,Rainy
2024-01-15 06:00:00,24.48753003134421,0.0,41.50575497252212,Rainy
2024-01-15 07:00:00,16.711534949407216,10.0,41.46012588588256,Clear
2024-01-15 08:00:00,24.341698919121605,0.0,81.3756394444982,Cloudy
2024-01-15 09:00:00,20.288477016464554,10.0,82.02003275864439,Cloudy
2024-01-15 10:00:00,27.404995683085406,10.0,62.325134853788384,Cloudy
2024-01-15 11:00:00,25.58404709527166,5.0,78.0717957380544,Rainy
2024-01-15 12:00:00,20.6294959093506,2.0,80.24791154823251,Clear
2024-01-15 13:00:00,28.981750577692065,0.5,62.6129437613119,Cloudy
2024-01-15 14:00:00,27.4770409638513,5.0,74.31628644123029,Rainy
2024-01-15 15:00:00,14.999704114845072,2.0,76.29607600910612,Cloudy
2024-01-15 16:00:00,22.323390839409534,0.5,40.83241809851784,Cloudy
2024-01-15 17:00:00,22.464638583789483,0.0,65.53483640469037,Clear
2024-01-15 18:00:00,22.73219129176139,0.0,73.8942930357151,Clear
2024-01-15 19:00:00,15.839964816085413,0.5,57.0630076386684,Rainy
2024-01-15 20:00:00,18.306325740115177,0.0,86.54670050887171,Cloudy
2024-01-15 21:00:00,29.318985232014327,0.0,47.88273720577575,Clear
2024-01-15 22:00:00,15.989946792516683,0.5,73.25882628918029,Rainy
2024-01-15 23:00:00,15.406705244054342,2.0,42.28047331366387,Rainy
2024-01-16 00:00:00,28.92047599733383,0.5,67.73115119880694,Clear
2024-01-16 01:00:00,15.460543053500317,2.0,40.84500139309455,Clear
2024-01-16 02:00:00,14.282332216318444,5.0,81.47273174503786,Rainy
2024-01-16 03:00:00,27.93511646194276,0.0,91.5032965032254,Cloudy
2024-01-16 04:00:00,16.601385847346975,0.0,76.77557535873827,Rainy
2024-01-16 05:00:00,25.601356835060592,5.0,76.50758373373634,Cloudy
2024-01-16 06:00:00,17.986936055236832,0.0,46.0021400017392,Rainy
